subject_id,date,rmssd,sdnn,ln_rmssd,ln_rmssd_7d,acwr_rolling,acwr_ewma,monotony
00000000-0000-0000-0000-000000000001,2025-11-18,66.97087571263306,45.2698876736079,4.204257834029285,4.085093,0.9573660806674326,0.955526974953326,1.5311557250243253
00000000-0000-0000-0000-000000000001,2025-11-19,65.69460129016686,45.29012835792516,4.1850167499706705,4.101365,0.7680731457444746,0.8680326608277762,1.533079105897184
00000000-0000-0000-0000-000000000001,2025-11-20,52.691370270264464,39.43078139156982,3.9644516901511047,4.087781,0.8271013627231671,0.8816493007879265,1.7439904598230545
00000000-0000-0000-0000-000000000001,2025-11-21,58.48243852167808,42.31581493860118,4.068726512959278,4.089925,0.8997599353173221,1.0194476659863954,1.7003058037429923
00000000-0000-0000-0000-000000000001,2025-11-22,53.99737588940254,39.89853733752531,3.9889354507428227,4.086854,0.9257284390852208,1.1543370982332368,1.601759949750061
00000000-0000-0000-0000-000000000001,2025-11-23,66.28993585044799,45.49242385929731,4.194038088541985,4.107806,0.9257284390852208,0.9298826624656631,1.601759949750061
00000000-0000-0000-0000-000000000001,2025-11-24,52.32234475020691,38.33455848976968,3.9574235217068146,4.080407,0.866953799832343,0.8639404864282835,1.4266999924375843
00000000-0000-0000-0000-000000000001,2025-11-25,59.14560317844737,41.098754189664945,4.080002254245594,4.062656,0.8788383705373003,0.9373846233016243,1.4425749313930902
00000000-0000-0000-0000-000000000001,2025-11-26,62.40547044532564,44.8359180111817,4.133652938925859,4.055319,0.952656107787143,0.9432185470761983,1.6134445766377379
00000000-0000-0000-0000-000000000001,2025-11-27,59.66335918213456,40.93091717230463,4.088718082934541,4.073071,0.9961997758595145,0.9459339754182499,1.6246171962134242
00000000-0000-0000-0000-000000000001,2025-11-28,54.44060635032247,40.735161972153946,3.9971103156771988,4.06284,0.9318390367456137,0.9826836831622836,1.6441981968019013
00000000-0000-0000-0000-000000000001,2025-11-29,58.183087044650286,41.55264604461659,4.06359471189747,4.073506,0.9195318793411562,1.098119800093961,1.771242869011301
00000000-0000-0000-0000-000000000001,2025-11-30,59.1129412228516,42.27881231351591,4.079449872063121,4.057136,0.9195318793411562,0.8845965056312464,1.771242869011301
00000000-0000-0000-0000-000000000001,2025-12-01,54.58411407770206,41.173177742488036,3.99974288945858,4.063182,1.0125879456870261,0.9311603236287191,1.991102041691436
00000000-0000-0000-0000-000000000001,2025-12-02,61.397723210381585,42.0406247664988,4.117372753201426,4.06852,0.9466847600336312,0.8584933890954463,1.732386197033557
00000000-0000-0000-0000-000000000001,2025-12-03,58.13717973827641,40.83851777103108,4.062805385840592,4.058399,0.9906277579050371,0.9883922611415507,1.7299148141112177
00000000-0000-0000-0000-000000000001,2025-12-04,63.50959986613824,42.51454219950787,4.151191073466556,4.067324,0.9971742743032821,1.0066497254611646,1.7596362261418554
00000000-0000-0000-0000-000000000001,2025-12-05,56.52348761182275,40.02509093527385,4.034656261712722,4.072688,1.0158434102112863,1.082040648322939,1.761358478992647
00000000-0000-0000-0000-000000000001,2025-12-06,64.11798548871806,43.73577138176569,4.160724909417453,4.086563,1.0202471324180344,1.1781672762113433,1.7363854439801765
00000000-0000-0000-0000-000000000001,2025-12-07,63.25723068673525,42.7354754209927,4.1472094402315625,4.096243,1.0202471324180344,0.9490791947258045,1.7363854439801765
00000000-0000-0000-0000-000000000001,2025-12-08,59.4848306233673,40.17260282276381,4.085721332540512,4.108526,1.1116105262189921,1.146372263311705,1.6508146886175625
00000000-0000-0000-0000-000000000001,2025-12-09,55.187408451581646,38.63917704594288,4.010734819501315,4.093292,1.3001922195927416,1.2487536578618053,1.975507431736484
00000000-0000-0000-0000-000000000001,2025-12-10,62.63629872139705,42.570932371686354,4.137344961836474,4.10394,1.26261209539427,1.1301689237436836,1.743922008166648
00000000-0000-0000-0000-000000000001,2025-12-11,59.82835942841336,42.97287150646004,4.09147978647465,4.09541,1.3699915868390722,1.3080944011669127,1.7288388891232034
00000000-0000-0000-0000-000000000001,2025-12-12,62.77813188404889,42.91947482598027,4.13960679442518,4.110403,1.3449993027791998,1.2546801565176702,1.7199306561562286
00000000-0000-0000-0000-000000000001,2025-12-13,60.642266871425065,42.464787650155856,4.104992123079755,4.102441,1.3734632501841662,1.3124522527751714,1.7248128031577346
00000000-0000-0000-0000-000000000001,2025-12-14,60.63148843523768,43.98115684068645,4.104814369266681,4.096385,1.3734632501841662,1.0572532036244437,1.7248128031577346
00000000-0000-0000-0000-000000000001,2025-12-15,61.89155835113519,42.15880961554236,4.125383794803078,4.102051,1.2381784782437417,0.9974634784417974,1.5422543797699142
00000000-0000-0000-0000-000000000001,2025-12-16,58.372088979138766,40.33827521245354,4.066837847150579,4.110066,1.1099324304017346,0.9606812425278867,1.4205218528719075
00000000-0000-0000-0000-000000000001,2025-12-17,57.00934806145269,39.294186943936886,4.043215255465961,4.096619,1.128842234178373,0.9565442044180271,1.5067006895593935
00000000-0000-0000-0000-000000000001,2025-12-18,57.1543105853999,42.01911747498216,4.045754813212707,4.090086,0.9747723129543825,1.0183328347210743,1.7179728410600903
00000000-0000-0000-0000-000000000001,2025-12-19,58.266783496255506,41.78254462916203,4.065032179635792,4.079433,0.9186958393954608,0.9434019982039723,1.5647212892662647
00000000-0000-0000-0000-000000000001,2025-12-20,62.67735450551891,43.171640883974526,4.138000210239719,4.084148,0.8596588599806516,1.0329233077733129,1.8045497413854954
00000000-0000-0000-0000-000000000001,2025-12-21,58.86123604987371,40.54646793641365,4.075182742412793,4.079915,0.8596588599806516,0.8320771090396133,1.8045497413854954
00000000-0000-0000-0000-000000000001,2025-12-22,62.06227177299885,43.22560712679698,4.1281382644249955,4.080309,0.8189640153918051,0.7812904174410481,1.6578307238716667
00000000-0000-0000-0000-000000000001,2025-12-23,62.15380631378011,43.38623433249358,4.129612060068192,4.089277,0.8455327782878261,0.8483065609496527,1.6897160485723504
00000000-0000-0000-0000-000000000001,2025-12-24,57.52029085954028,42.198656113816504,4.052137770067953,4.090551,0.801918799695638,0.8150763460051875,1.5738708113860347
00000000-0000-0000-0000-000000000001,2025-12-25,57.88473511194566,41.42730023545314,4.058453707538483,4.092365,0.7229676778195557,0.8265763905122195,1.5938219691923896
00000000-0000-0000-0000-000000000001,2025-12-26,59.767612699425456,42.18708571955874,4.090463920586674,4.095998,0.8109926083248695,0.951797953392283,1.6159036337098673
00000000-0000-0000-0000-000000000001,2025-12-27,61.784564524020475,42.89044082289045,4.1236535682836895,4.093949,0.8498148461916448,1.119188939622398,1.4705975178354107
00000000-0000-0000-0000-000000000001,2025-12-28,57.767505880746484,40.26450180841984,4.056426435600779,4.091269,0.8498148461916448,0.9015688680291539,1.4705975178354107
00000000-0000-0000-0000-000000000001,2025-12-29,59.59278667925781,41.96682287149308,4.087534537875206,4.085469,0.886727275638117,0.8841218267940283,1.5629069506336828
00000000-0000-0000-0000-000000000002,2025-09-01,59.616162931410365,41.03531623582945,4.087926727430244,,,,
00000000-0000-0000-0000-000000000002,2025-09-02,53.30304400881955,40.12868088365696,3.9759934404006896,,,,
00000000-0000-0000-0000-000000000002,2025-09-03,57.22121204362496,39.243394382069155,4.0469246695651355,,,,
00000000-0000-0000-0000-000000000002,2025-09-04,54.09848530392993,38.67431300396999,3.990806187381553,,,,
00000000-0000-0000-0000-000000000002,2025-09-05,60.503284166213255,41.75409627843625,4.102697647302549,,,,
00000000-0000-0000-0000-000000000002,2025-09-06,58.21403879778819,39.381534210070804,4.064126542106222,,,,2.003422911040526
00000000-0000-0000-0000-000000000002,2025-09-07,52.556131889840046,37.92993627801875,3.961881777287045,4.032908,,,1.4478450587063731
00000000-0000-0000-0000-000000000002,2025-09-08,54.97535858246894,38.49395960182739,4.006885059065645,4.021331,,,1.3705285896795525
00000000-0000-0000-0000-000000000002,2025-09-09,56.26762875411647,42.12210887216249,4.030119392058166,4.029063,,,1.3633111449997486
00000000-0000-0000-0000-000000000002,2025-09-10,54.80209207237702,39.618182900936766,4.003728369728496,4.022892,,,1.2770080094169585
00000000-0000-0000-0000-000000000002,2025-09-11,56.31404364885708,39.60900755036319,4.0309439471812105,4.028626,,,1.3830188613990881
00000000-0000-0000-0000-000000000002,2025-09-12,56.43850307075217,38.47047228316793,4.033151604144441,4.018691,,,1.5531896336870414
00000000-0000-0000-0000-000000000002,2025-09-13,57.42235696270705,40.5372107247796,4.050433721616191,4.016735,,,1.4189251242949423
00000000-0000-0000-0000-000000000002,2025-09-14,57.40625279356604,40.35764769175485,4.050153231078498,4.029345,,,1.4189251242949423
00000000-0000-0000-0000-000000000002,2025-09-15,58.91954657717962,39.8730727406693,4.076172895997602,4.039243,,,1.5751456950910347
00000000-0000-0000-0000-000000000002,2025-09-16,51.33802587961043,36.42127695137519,3.9384317228067482,4.026145,,,1.57518605863741
00000000-0000-0000-0000-000000000002,2025-09-17,60.8551685902402,41.81288106745428,4.108496755682394,4.041112,,,1.742874945832958
00000000-0000-0000-0000-000000000002,2025-09-18,59.351844102489444,41.049720367003175,4.083483192224007,4.048618,,,1.903558817878895
00000000-0000-0000-0000-000000000002,2025-09-19,57.126145082949314,40.21033720783444,4.045261894229209,4.050348,,,1.8287316328620598
00000000-0000-0000-0000-000000000002,2025-09-20,59.13783469468701,40.600913722658426,4.079870900542807,4.054553,,,1.8795039171180603
00000000-0000-0000-0000-000000000002,2025-09-21,54.006061039780946,40.64015982003582,3.989096281743096,4.045831,,,1.8795039171180603
00000000-0000-0000-0000-000000000002,2025-09-22,59.880302220746756,40.250072352406605,4.09234760664535,4.048141,,1.1348497884268798,1.8580112519082004
00000000-0000-0000-0000-000000000002,2025-09-23,56.36499886382882,40.28144361567164,4.031848378339107,4.061486,,1.1884044720966065,1.8669626567461721
00000000-0000-0000-0000-000000000002,2025-09-24,57.128636706599615,41.101800652023556,4.045305509447963,4.052459,,1.2416267562245547,1.9642376311628158
00000000-0000-0000-0000-000000000002,2025-09-25,56.77102027034514,40.22828169556853,4.0390259890194695,4.046108,,1.1291376042223058,1.8261600046767685
00000000-0000-0000-0000-000000000002,2025-09-26,50.45711415342236,36.99136730322093,3.9211237508010472,4.028374,,1.0423677005741456,1.7480191197782677
00000000-0000-0000-0000-000000000002,2025-09-27,59.396971570129836,39.90239638635973,4.08424324140104,4.028999,,1.1973420143942188,1.657504731696302
00000000-0000-0000-0000-000000000002,2025-09-28,57.672407142993144,41.75138914987339,4.0547788467075625,4.038382,1.2146600353828207,0.9645255115953429,1.657504731696302
00000000-0000-0000-0000-000000000002,2025-09-29,59.155635076208796,41.91673222298596,4.080171853447318,4.036643,1.0949406029326334,0.9480524477543408,1.5590089505620102
00000000-0000-0000-0000-000000000002,2025-09-30,57.15669563002545,40.31331104319588,4.04579654225884,4.038635,0.9631959382490702,0.8730492864625852,1.3663774019442079
00000000-0000-0000-0000-000000000002,2025-10-01,48.31281202850114,36.3827590992325,3.877696784872733,4.014691,0.8429401836557553,0.8652472162417938,1.3299294120857832
00000000-0000-0000-0000-000000000002,2025-10-02,61.18701660244626,43.36340780894587,4.113935019993066,4.025392,0.8374185261143539,0.8664681005372161,1.3438073074049535
00000000-0000-0000-0000-000000000002,2025-10-03,56.3966196984028,39.49249286211341,4.032409222282392,4.04129,0.8745066019562556,0.9340892777514791,1.4183270898992195
00000000-0000-0000-0000-000000000002,2025-10-04,56.595158979237915,39.982356147449494,4.0359234511490465,4.034387,0.742364205516479,0.9600800075729555,1.9653932612127678
00000000-0000-0000-0000-000000000002,2025-10-05,64.11409670927715,44.401911038819264,4.1606642572097465,4.049514,0.742364205516479,0.7733977838782142,1.9653932612127678
00000000-0000-0000-0000-000000000002,2025-10-06,54.51545722975632,40.563131166318875,3.9984842803515743,4.037844,0.7350735801440739,0.8268367341300438,1.9656127600643534
00000000-0000-0000-0000-000000000002,2025-10-07,58.76921970064473,42.58696160444379,4.073618243365151,4.041819,0.7990675171932996,0.8698822265171753,2.138906754865674
00000000-0000-0000-0000-000000000002,2025-10-08,53.21491809115196,37.22394445420811,3.974338772285809,4.055625,0.8395111898373717,0.9585174486088339,2.1320284766582827
00000000-0000-0000-0000-000000000002,2025-10-09,60.91733773375991,41.57614827962178,4.109517826050374,4.054994,0.7995768955995435,0.8818945068755887,1.9179852783501046
00000000-0000-0000-0000-000000000002,2025-10-10,56.47614042359232,39.21178836623136,4.033818255573685,4.055195,0.7477493788782729,0.8688618466938139,1.8827365136394631
00000000-0000-0000-0000-000000000002,2025-10-11,56.58331847227043,39.99154073857749,4.035714215130374,4.055165,0.8557227025723615,1.0736260009429834,1.550753595742619
00000000-0000-0000-0000-000000000002,2025-10-12,54.62676077810218,38.69331531192495,4.00052388682032,4.032288,0.8557227025723615,0.8648653896485143,1.550753595742619
00000000-0000-0000-0000-000000000002,2025-10-13,57.568163875028034,40.270070492964514,4.052969704398104,4.040072,0.7904424623115945,0.7444455176137572,1.251048092727486
00000000-0000-0000-0000-000000000002,2025-10-14,53.507633273576566,39.489121103172934,3.9798243217351983,4.026672,0.771684440801972,0.7639582426064855,1.1951513500303839
00000000-0000-0000-0000-000000000002,2025-10-15,54.06935458301732,39.35867820611076,3.9902675666298153,4.028948,0.723879481847373,0.8281419311803784,1.1766835702603364
00000000-0000-0000-0000-000000000002,2025-10-16,59.09033902025403,40.980602771289384,4.079067442695229,4.024598,0.839534346315375,0.920904001975562,1.2879968173443914
00000000-0000-0000-0000-000000000002,2025-10-17,54.79447677133587,40.604962296581526,4.003589400030197,4.02028,0.8384784985303364,0.8952254348780986,1.2694405829640287
00000000-0000-0000-0000-000000000002,2025-10-18,51.820342069511405,38.787296227627714,3.947782776222007,4.007718,0.7944720150626746,1.0661033152059407,1.3777380015640919
00000000-0000-0000-0000-000000000002,2025-10-19,57.707426914206586,41.76008115121384,4.055385881248303,4.015555,0.7944720150626746,0.8588054483603412,1.3777380015640919
00000000-0000-0000-0000-000000000002,2025-10-20,57.47391257857541,43.13082286640556,4.051331150567267,4.015321,0.9617949565613599,0.9515732651473141,1.753812025897782
00000000-0000-0000-0000-000000000002,2025-10-21,52.69923719100873,37.8862593919509,3.9646009808886453,4.013146,1.0680905247070935,1.0417892775898705,1.8732521863443086
00000000-0000-0000-0000-000000000002,2025-10-22,49.97118282054886,38.357300824974,3.9114464956893142,4.001886,1.1401010391720157,1.0829546268651107,1.9297545028296943
00000000-0000-0000-0000-000000000002,2025-10-23,55.23362972778984,38.3337473895406,4.0115720019743275,3.992244,1.0776118067320628,1.0183811249845771,1.7890712508110895
00000000-0000-0000-0000-000000000002,2025-10-24,53.57160522317664,37.31235792602115,3.9810191744089582,3.98902,1.0973655897697208,0.992020075576375,1.8524541847035194
00000000-0000-0000-0000-000000000002,2025-10-25,59.17418913738809,41.02984693626863,4.080485452515933,4.007977,1.1145024838751945,1.110207027341635,1.8924338352321404
00000000-0000-0000-0000-000000000002,2025-10-26,63.692778577325306,43.1514134712276,4.1540711900186515,4.022075,1.1145024838751945,0.8943334386918724,1.89243383523214
00000000-0000-0000-0000-000000000002,2025-10-27,55.48075669440803,38.911099457981614,4.01603623440207,4.017033,1.1518570640423451,1.0491883540294633,1.84040050521131
00000000-0000-0000-0000-000000000002,2025-10-28,53.98380356980149,39.11124209169518,3.9886840676825432,4.020474,1.2289599977123717,1.269195112605491,1.5779374024014197
00000000-0000-0000-0000-000000000002,2025-10-29,58.37394328703233,39.76818216422156,4.066869613675877,4.042677,1.299578388656878,1.3561950624455785,1.5818836591045382
00000000-0000-0000-0000-000000000002,2025-10-30,56.52308562663647,40.5105142360183,4.034649149861831,4.045974,1.3503668868709444,1.275095667273248,1.7358384108154243
00000000-0000-0000-0000-000000000002,2025-10-31,61.471387935930075,42.45733398976881,4.118571829742103,4.065624,1.4033233148406996,1.2136061152281696,1.8670411362171795
00000000-0000-0000-0000-000000000002,2025-11-01,61.74822842830983,42.34276738720967,4.123065285676454,4.071707,1.4386670085515418,1.310474357234685,1.849158900140619
00000000-0000-0000-0000-000000000002,2025-11-02,57.8444379767976,42.31255674215244,4.057757303413211,4.057948,1.4386670085515418,1.0556598988834964,1.849158900140619
