user_id,date,srpe,atl_rolling,ctl_rolling,acwr_rolling,atl_ewma,ctl_ewma,acwr_ewma,monotony,strain
00000000-0000-0000-0000-000000000001,2025-10-20,287.1,318.3047614897085,393.801599965712,0.8082871210208974,289.8516858570131,361.3267250458584,0.8021872332311596,1.5712303777949455,3500.9107745458323
00000000-0000-0000-0000-000000000001,2025-10-21,518.9,317.525154342113,394.05821422218696,0.8057823511403284,347.10298205599986,372.1908730187619,0.9325940188718777,1.574505192103458,3499.6150289457614
00000000-0000-0000-0000-000000000001,2025-10-22,403.0,322.59918699242024,391.205761923935,0.8246279027330522,361.06586090116383,374.31250228896147,0.9646107428771602,1.5847122637139643,3578.5882152372997
00000000-0000-0000-0000-000000000001,2025-10-23,315.4,329.4634256541197,380.32281379209866,0.8662731072299519,349.6500919145219,370.24976316245346,0.9443627699529599,1.629379837168173,3757.7474399162456
00000000-0000-0000-0000-000000000001,2025-10-24,437.3,365.69626221041244,378.1694063050092,0.9670170460998724,371.5561000906731,374.8721329180861,0.9911542295726272,1.8822526859494384,4818.329402510532
00000000-0000-0000-0000-000000000001,2025-10-25,532.1,356.24399839118024,364.73877955969976,0.9767099588950368,411.6871011646514,385.7140619848792,1.067337548043012,1.9538572603538977,4872.349458998768
00000000-0000-0000-0000-000000000001,2025-10-26,0.0,356.24399839118024,364.73877955969976,0.9767099588950368,308.76532587348856,359.11309219281856,0.8597996914790933,1.9538572603538977,4872.349458998768
00000000-0000-0000-0000-000000000001,2025-10-27,580.6,398.1632857510352,365.95547001550506,1.0880102044496438,376.71764895694656,374.38630088347384,1.006227119069184,2.0217566438042835,5634.924878002691
00000000-0000-0000-0000-000000000001,2025-10-28,380.1,378.34566458808285,362.8617781808924,1.0426715827850888,377.5716173457836,374.7826609958063,1.0074415298257582,1.9953530757541658,5284.532298738595
00000000-0000-0000-0000-000000000001,2025-10-29,554.0,399.9284184450624,367.56502072941777,1.088048089155548,421.6871566182158,387.1448067502688,1.089223332628168,1.9884084937556468,5566.547448912971
00000000-0000-0000-0000-000000000001,2025-10-30,821.8,472.2764513324473,386.51551631501763,1.2218822567204077,521.7251212552345,417.12371767551167,1.2507682952257686,1.8842288376973595,6229.138362761795
00000000-0000-0000-0000-000000000001,2025-10-31,460.0,475.5185755662852,394.63599989484794,1.204954884229996,506.28608950542383,420.0785643362344,1.205217624720761,1.900057573448118,6324.58869573987
00000000-0000-0000-0000-000000000001,2025-11-01,911.0,529.6499655394283,401.26315559865213,1.319956637307588,607.464525678715,453.93520363708643,1.3382185845281402,1.762679009611317,6535.220136883954
00000000-0000-0000-0000-000000000001,2025-11-02,0.0,529.6499655394283,401.26315559865213,1.319956637307588,455.59839425903624,422.6293275241839,1.0780094153143354,1.762679009611317,6535.220136883954
00000000-0000-0000-0000-000000000001,2025-11-03,659.8,540.9742227474956,408.818545698171,1.3232624313156638,506.65990036022504,438.9889889820879,1.1541517283498386,1.7784089461995722,6734.513781782544
00000000-0000-0000-0000-000000000001,2025-11-04,585.1,570.258036369235,412.4236072942614,1.3826997928427502,526.2749797362864,449.06700476707977,1.1719297435563152,1.9273363885817938,7693.553450629386
00000000-0000-0000-0000-000000000001,2025-11-05,243.1,525.8383824675346,406.38407219158063,1.2939443704861542,455.4802840831172,434.8621214813232,1.0474131031039446,1.6381528338471096,6029.825454693405
00000000-0000-0000-0000-000000000001,2025-11-06,284.2,449.0367569439804,405.33904237495574,1.1078053431837993,412.6671221876907,424.4735363102947,0.9721857474903374,1.486236466558042,4671.623620965726
00000000-0000-0000-0000-000000000001,2025-11-07,290.3,424.8052838410035,405.6668915515292,1.04717760479855,382.0875122745565,415.22354639476777,0.9201971217482265,1.3798880646359128,4103.286186765304
00000000-0000-0000-0000-000000000001,2025-11-08,601.5,380.5880152305811,402.1453539987795,0.9463941618277061,436.93537268732535,428.0687469141377,1.0207130883464524,1.5762568919221218,4199.331373931154
00000000-0000-0000-0000-000000000001,2025-11-09,0.0,380.5880152305811,402.1453539987795,0.9463941618277061,327.70152951549403,398.5467643683351,0.8222410989457533,1.5762568919221218,4199.331373931154
00000000-0000-0000-0000-000000000001,2025-11-10,316.9,331.602853766205,397.26128093861104,0.8347223091631921,325.0132192399101,392.9192832679781,0.8271755372673965,1.5958587273906895,3704.3391574731972
00000000-0000-0000-0000-000000000001,2025-11-11,709.2,349.32476330857963,403.86340465200266,0.8649577042257212,421.05331059520574,414.72992474336525,1.0152469968395779,1.4780389094999986,3614.209145553707
00000000-0000-0000-0000-000000000001,2025-11-12,801.7,429.12070340059194,419.3716728264023,1.0232467551002788,516.2069273883283,441.415293917457,1.1694359812663333,1.5110333414520414,4538.909832419527
00000000-0000-0000-0000-000000000001,2025-11-13,172.8,413.19565781129575,415.9930729354607,0.9932753324366077,430.3432748853306,422.88681277669014,1.0176322880812505,1.3943848141642963,4033.0762537148844
00000000-0000-0000-0000-000000000001,2025-11-14,370.7,424.6677234546336,422.6719612680837,1.004721775678146,415.4207416736276,419.2844906568163,0.9907848988710839,1.4528145801676897,4318.744222530584
00000000-0000-0000-0000-000000000001,2025-11-15,615.9,426.732931589,423.3037276875474,1.0081010482005104,465.54940897176994,432.84662308504943,1.0755528266655665,1.4524037572045136,4338.5195921393215
00000000-0000-0000-0000-000000000001,2025-11-16,0.0,426.73293158900003,423.3037276875474,1.0081010482005106,349.16205672882745,402.99513183780465,0.8664175548139285,1.4524037572045139,4338.519592139322
00000000-0000-0000-0000-000000000001,2025-11-17,481.2,450.2014028917275,430.23544128911584,1.0464070592203831,382.1784394296834,408.39047360983545,0.935816244809877,1.5517840033462182,4890.30734703986
00000000-0000-0000-0000-000000000001,2025-11-18,416.5,408.3937534928676,426.58055443969124,0.9573660806674326,390.7638392895308,408.9511332828863,0.955526974953326,1.5311557250243253,4377.20103607344
00000000-0000-0000-0000-000000000001,2025-11-19,196.9,321.99141703886914,419.2197303380145,0.7680731457444746,342.2857351145748,394.3235670281843,0.8680326608277762,1.533079105897184,3455.4681961836172
00000000-0000-0000-0000-000000000001,2025-11-20,353.9,347.8756266398185,420.59612318188545,0.8271013627231671,345.19974748167687,391.53861651472215,0.8816493007879265,1.7439904598230545,4246.842418453672
00000000-0000-0000-0000-000000000001,2025-11-21,627.3,384.54258896685263,427.38354295719375,0.8997599353173221,415.73028019319696,407.79953112251764,1.0194476659863954,1.7003058037429923,4576.879970646868
00000000-0000-0000-0000-000000000001,2025-11-22,742.3,402.59032791240094,434.8903100678526,0.9257284390852208,497.3651060161566,430.8664312854499,1.1543370982332368,1.601759949750061,4513.971443847795
00000000-0000-0000-0000-000000000001,2025-11-23,0.0,402.59032791240094,434.8903100678526,0.9257284390852208,373.02382951211746,401.15150498990164,0.9298826624656631,1.601759949750061,4513.971443847795
00000000-0000-0000-0000-000000000001,2025-11-24,225.3,366.0296579717265,422.20203434428873,0.866953799832343,336.09359662097063,389.0240148490484,0.8639404864282835,1.4266999924375843,3655.5015718213567
00000000-0000-0000-0000-000000000001,2025-11-25,471.8,373.9238426755786,425.47509896156527,0.8788383705373003,370.0150304147372,394.73127808677174,0.9373846233016243,1.4425749313930902,3775.892131857744
00000000-0000-0000-0000-000000000001,2025-11-26,373.8,399.19836387512026,419.03721669552897,0.952656107787143,370.9545405576776,393.28588449364946,0.9432185470761983,1.6134445766377379,4508.591046378797
00000000-0000-0000-0000-000000000001,2025-11-27,368.8,401.3280743224315,402.8590289293815,0.9961997758595145,370.4283448467987,391.6006343709262,0.9459339754182499,1.6246171962134242,4564.03143607209
00000000-0000-0000-0000-000000000001,2025-11-28,441.5,374.7860422976649,402.2004096400387,0.9318390367456137,388.2031721736968,395.0438771146134,0.9826836831622836,1.6441981968019013,4313.557744526392
00000000-0000-0000-0000-000000000001,2025-11-29,646.9,361.16328581008116,392.76864013551585,0.9195318793411562,452.8799511482599,412.4139744220158,1.098119800093961,1.771242869011301,4477.955261778577
00000000-0000-0000-0000-000000000001,2025-11-30,0.0,361.16328581008116,392.76864013551585,0.9195318793411562,339.65996336119497,383.9716313584285,0.8845965056312464,1.771242869011301,4477.955261778577
00000000-0000-0000-0000-000000000001,2025-12-01,420.6,389.06008427151454,384.22349972529344,1.0125879456870261,359.89009431528723,386.49638003561023,0.9311603236287191,1.991102041691436,5422.608296935584
00000000-0000-0000-0000-000000000001,2025-12-02,204.4,350.8673331539786,370.627423157751,0.9466847600336312,321.0250892297868,373.9400830657947,0.8584933890954463,1.732386197033557,4254.86407462149
00000000-0000-0000-0000-000000000001,2025-12-03,568.3,378.66020030075504,382.24267115383407,0.9906277579050371,382.8496021758235,387.34581120014906,0.9883922611415507,1.7299148141112177,4585.34923010218
00000000-0000-0000-0000-000000000001,2025-12-04,420.3,386.0079947752121,387.10183838718956,0.9971742743032821,392.2082813907082,389.6174324301638,1.0066497254611646,1.7596362261418554,4754.635558307876
00000000-0000-0000-0000-000000000001,2025-12-05,560.8,403.04684371164063,396.76079960769795,1.0158434102112863,434.35611022037864,401.42309893217936,1.082040648322939,1.761358478992647,4969.3698292190575
00000000-0000-0000-0000-000000000001,2025-12-06,678.9,407.6145029510175,399.5252620656249,1.0202471324180344,495.48805835218093,420.55832678151785,1.1781672762113433,1.7363854439801765,4954.431227755531
00000000-0000-0000-0000-000000000001,2025-12-07,0.0,407.6145029510175,399.5252620656249,1.0202471324180344,371.6160437641357,391.55430424486144,0.9490791947258045,1.7363854439801765,4954.431227755531
00000000-0000-0000-0000-000000000001,2025-12-08,814.3,463.86207132125725,417.28830411405653,1.1116105262189921,482.2903992654123,420.7101084879222,1.146372263311705,1.6508146886175625,5360.252245807892
00000000-0000-0000-0000-000000000001,2025-12-09,777.5,545.7270844084002,419.72800343270626,1.3001922195927416,556.0890908448807,445.3152848393266,1.2487536578618053,1.975507431736484,7546.615376640747
00000000-0000-0000-0000-000000000001,2025-12-10,299.4,507.30255915297874,401.78813509193077,1.26261209539427,491.90468419015656,435.2488144521995,1.1301689237436836,1.743922008166648,6192.872683942997
00000000-0000-0000-0000-000000000001,2025-12-11,1008.5,591.3404933075691,431.63804726125784,1.3699915868390722,621.065977671991,474.78681746359916,1.3080944011669127,1.7288388891232034,7156.327090803974
00000000-0000-0000-0000-000000000001,2025-12-12,543.4,588.8488861969423,437.8060902932751,1.3449993027791998,601.6390699877437,479.5158884616269,1.2546801565176702,1.7199306561562286,7089.454758495
00000000-0000-0000-0000-000000000001,2025-12-13,844.6,612.5294309326904,445.9743869015476,1.3734632501841662,662.3912314652641,504.69739380205436,1.3124522527751714,1.7248128031577346,7395.4902334853805
00000000-0000-0000-0000-000000000001,2025-12-14,0.0,612.5294309326904,445.9743869015476,1.3734632501841662,496.7934235989481,469.8906769881196,1.0572532036244437,1.7248128031577346,7395.4902334853805
00000000-0000-0000-0000-000000000001,2025-12-15,352.0,546.47988281733,441.3579240954571,1.2381784782437417,460.5867249396407,461.7579840207816,0.9974634784417974,1.5422543797699142,5899.676949118237
00000000-0000-0000-0000-000000000001,2025-12-16,367.7,487.9434084137082,439.6154171629164,1.1099324304017346,437.3725048942138,455.2732847612748,0.9606812425278867,1.4205218528719075,4851.939922315322
00000000-0000-0000-0000-000000000001,2025-12-17,420.7,505.28193574294176,447.61076476794904,1.128842234178373,433.20966755331506,452.8903792970916,0.9565442044180271,1.5067006895593935,5329.160487040569
00000000-0000-0000-0000-000000000001,2025-12-18,581.2,444.2296185858825,455.7265452477738,0.9747723129543825,470.2031601695062,461.7381902433666,1.0183328347210743,1.7179728410600903,5342.220939475202
00000000-0000-0000-0000-000000000001,2025-12-19,286.1,407.4783898182768,443.5400405061311,0.9186958393954608,424.17730651757006,449.6251940584283,0.9434019982039723,1.5647212892662647,4463.13078025217
00000000-0000-0000-0000-000000000001,2025-12-20,639.2,378.1286608109367,439.85897012618153,0.8596588599806516,477.9328830997889,462.69929190587777,1.0329233077733129,1.8045497413854954,4776.463839537737
00000000-0000-0000-0000-000000000001,2025-12-21,0.0,378.1286608109367,439.85897012618153,0.8596588599806516,358.4496623248417,430.78899591236893,0.8320771090396133,1.8045497413854954,4776.463839537737
00000000-0000-0000-0000-000000000001,2025-12-22,227.0,360.2788267938985,439.9202163010001,0.8189640153918051,325.59169445424385,416.7358093558228,0.7812904174410481,1.6578307238716667,4180.969157535545
00000000-0000-0000-0000-000000000001,2025-12-23,443.6,371.11563771670234,438.9133659231974,0.8455327782878261,355.09065114507314,418.58765155318406,0.8483065609496527,1.6897160485723504,4389.560342482519
00000000-0000-0000-0000-000000000001,2025-12-24,264.9,348.85458066194934,435.0248189646563,0.801918799695638,332.5414273956417,407.988072559678,0.8150763460051875,1.5738708113860347,3843.3642934550994
00000000-0000-0000-0000-000000000001,2025-12-25,334.6,313.6237063214334,433.80045324752433,0.7229676778195557,333.0479499553483,402.9245860131118,0.8265763905122195,1.5938219691923896,3499.022472362499
00000000-0000-0000-0000-000000000001,2025-12-26,581.8,355.87313793696484,438.8118144159561,0.8109926083248695,395.2474041841317,415.2639777963787,0.951797953392283,1.6159036337098673,4025.3968771245204
00000000-0000-0000-0000-000000000001,2025-12-27,788.5,377.2072916278849,443.8699715806324,0.8498148461916448,493.5702253088202,441.00706130579294,1.119188939622398,1.4705975178354107,3883.040747441698
00000000-0000-0000-0000-000000000001,2025-12-28,0.0,377.2072916278849,443.8699715806324,0.8498148461916448,370.17766898161517,410.5927812157382,0.9015688680291539,1.4705975178354107,3883.040747441698
00000000-0000-0000-0000-000000000001,2025-12-29,319.2,390.38238490923123,440.25079146042924,0.886727275638117,357.44411268918003,404.29282691202343,0.8841218267940283,1.5629069506336828,4270.919399457138
00000000-0000-0000-0000-000000000002,2025-09-01,385.2,,,,385.2065633803874,385.2065633803874,,,
00000000-0000-0000-0000-000000000002,2025-09-02,342.2,,,,374.4620192294469,382.2425512008176,,,
00000000-0000-0000-0000-000000000002,2025-09-03,461.4,,,,396.1987218779609,387.70229455410623,,,
00000000-0000-0000-0000-000000000002,2025-09-04,162.5,,,,337.7704864379134,372.1701211447038,,,
00000000-0000-0000-0000-000000000002,2025-09-05,204.2,,,,304.38399759381804,360.58766665620914,,,
00000000-0000-0000-0000-000000000002,2025-09-06,673.4,,,,396.6264899220927,382.15775632867167,,2.003422911040526,4465.445470133745
00000000-0000-0000-0000-000000000002,2025-09-07,0.0,318.4154368666765,,,297.4698674415695,355.80204899565985,,1.4478450587063731,3227.113518182741
00000000-0000-0000-0000-000000000002,2025-09-08,255.6,299.8955887272049,,,286.9943071821986,348.8893301962409,,1.3705285896795525,2877.1083478859064
00000000-0000-0000-0000-000000000002,2025-09-09,599.8,336.6874340095528,,,365.18855632491426,366.19153526912504,,1.3633111449997486,3213.0681181661353
00000000-0000-0000-0000-000000000002,2025-09-10,263.9,308.47592153341014,,,339.87347786631176,359.1388943878408,,1.2770080094169585,2757.4835575730935
00000000-0000-0000-0000-000000000002,2025-09-11,269.2,323.7160091550957,,,322.1967067671263,352.93389432451175,,1.3830188613990881,3133.9374247883607
00000000-0000-0000-0000-000000000002,2025-09-12,483.1,363.5530819457303,,,362.4185402243383,361.90976648116435,,1.5531896336870414,3952.6681472115865
00000000-0000-0000-0000-000000000002,2025-09-13,824.7,385.17120504125074,,,477.98411231214357,393.8250121428468,,1.4189251242949423,3825.703699915926
00000000-0000-0000-0000-000000000002,2025-09-14,0.0,385.17120504125074,,,358.48808423410765,366.66466647782283,,1.4189251242949423,3825.703699915926
00000000-0000-0000-0000-000000000002,2025-09-15,631.3,438.8442981803576,,,426.68588277003926,384.91395005713395,,1.5751456950910347,4838.705949658257
00000000-0000-0000-0000-000000000002,2025-09-16,598.4,438.65007183016223,,,469.61734190295283,399.63793414296566,,1.57518605863741,4836.68834437019
00000000-0000-0000-0000-000000000002,2025-09-17,458.5,466.44223160938645,,,466.83134666348303,403.69554978449037,,1.742874945832958,5690.653354052894
00000000-0000-0000-0000-000000000002,2025-09-18,877.7,553.3745805746934,,,569.5467190542918,436.3850178149888,,1.903558817878895,7373.6674371009485
00000000-0000-0000-0000-000000000002,2025-09-19,397.5,541.141855297442,,,526.5237802045225,433.70018649362504,,1.8287316328620598,6927.222600536669
00000000-0000-0000-0000-000000000002,2025-09-20,625.0,512.609662295176,,,551.1317045433161,446.8902065671473,,1.8795039171180603,6744.163077654445
00000000-0000-0000-0000-000000000002,2025-09-21,0.0,512.609662295176,,,413.3487784074871,416.07019232113714,,1.8795039171180603,6744.163077654445
00000000-0000-0000-0000-000000000002,2025-09-22,754.7,530.23588512201,,,498.6772933470336,439.4214092759327,1.1348497884268798,1.8580112519082004,6896.289685055391
00000000-0000-0000-0000-000000000002,2025-09-23,667.6,540.1230459297983,,,540.9134312493279,455.15937035733117,1.1884044720966065,1.8669626567461721,7058.726897592516
00000000-0000-0000-0000-000000000002,2025-09-24,733.0,579.336195687703,,,588.9264257495977,474.3184075223708,1.2416267562245547,1.9642376311628158,7965.677696651438
00000000-0000-0000-0000-000000000002,2025-09-25,330.8,501.2085886211865,,,524.394716002474,464.42055781469713,1.1291376042223058,1.8261600046767685,6407.009549783517
00000000-0000-0000-0000-000000000002,2025-09-26,322.4,490.4796008545969,,,473.8840493241274,454.62272964051715,1.0423677005741456,1.7480191197782677,6001.5740410853405
00000000-0000-0000-0000-000000000002,2025-09-27,904.2,530.3715397983149,,,581.4627995345262,485.6279931250141,1.1973420143942188,1.657504731696302,6153.653357409323
00000000-0000-0000-0000-000000000002,2025-09-28,0.0,530.3715397983149,436.6419610003545,1.2146600353828207,436.0970996508946,452.13640739225445,0.9645255115953429,1.657504731696302,6153.653357409323
00000000-0000-0000-0000-000000000002,2025-09-29,390.1,478.2873280785946,436.81577502704175,1.0949406029326334,424.59116377007865,447.85619696021143,0.9480524477543408,1.5590089505620102,5219.579577904423
00000000-0000-0000-0000-000000000002,2025-09-30,240.2,417.23016520885955,433.17267924459327,0.9631959382490702,378.4987990445755,433.5365768159255,0.8730492864625852,1.3663774019442079,3990.657084055839
00000000-0000-0000-0000-000000000002,2025-10-01,343.5,361.58814717728865,428.96062400194705,0.8429401836557553,369.7419200407843,427.3251772444417,0.8652472162417938,1.3299294120857832,3366.206983948754
00000000-0000-0000-0000-000000000002,2025-10-02,354.4,364.95921955212003,435.8145994757739,0.8374185261143539,365.90571337681877,422.29565421964725,0.8664681005372161,1.3438073074049535,3433.0440629726336
00000000-0000-0000-0000-000000000002,2025-10-03,500.2,390.36695620967436,446.3853735768609,0.8745066019562556,399.4808365056061,427.66879571429007,0.9340892777514791,1.4183270898992195,3875.6762029557844
00000000-0000-0000-0000-000000000002,2025-10-04,449.8,325.4535785965967,438.4014964328345,0.742364205516479,412.0619790977493,429.19545855290306,0.9600800075729555,1.9653932612127678,4477.509891479317
00000000-0000-0000-0000-000000000002,2025-10-05,0.0,325.4535785965967,438.4014964328345,0.742364205516479,309.046484323312,399.5957717561511,0.7733977838782142,1.9653932612127678,4477.509891479317
00000000-0000-0000-0000-000000000002,2025-10-06,392.9,325.8638883573894,443.3078499345879,0.7350735801440739,330.0212443557789,399.1371340111186,0.8268367341300438,1.9656127600643534,4483.655518996293
00000000-0000-0000-0000-000000000002,2025-10-07,398.6,348.4924731487858,436.12393902940147,0.7990675171932996,347.1713828687944,399.1015936246856,0.8698822265171753,2.138906754865674,5217.7503338644765
00000000-0000-0000-0000-000000000002,2025-10-08,520.9,373.83457384034693,445.30028707868127,0.8395111898373717,390.59503411918047,407.4991380554203,0.9585174486088339,2.1320284766582827,5579.181698909232
00000000-0000-0000-0000-000000000002,2025-10-09,220.1,354.6510131133786,443.54835046534464,0.7995768955995435,347.9743176634214,394.5758987616771,0.8818945068755887,1.9179852783501046,4761.50795472387
